1062.9583  -15.70   -4.00   22.50   33.60    1994 11 28 23  0
1063.0000  -15.70   -0.90   22.50   30.30    1994 11 29  0  0
1063.0417  -15.20    2.50   22.50   28.20    1994 11 29  1  0
1063.0833  -14.80    4.50   22.50   28.50    1994 11 29  2  0
1063.1250  -14.60    4.60   22.50   28.90    1994 11 29  3  0
1063.1667  -14.50    2.80   22.50   28.90    1994 11 29  4  0
1063.2083  -14.80   -0.80   22.40   28.90    1994 11 29  5  0
1063.2500  -16.20   -4.50   22.40   28.90    1994 11 29  6  0
1063.2917  -17.80   -7.20   22.40   28.80    1994 11 29  7  0
1063.3333  -19.80   -9.10   22.40   29.00    1994 11 29  8  0
1063.3750  -23.10  -10.10   22.30   29.10    1994 11 29  9  0
1063.4167  -25.60   -9.20   22.30   28.80    1994 11 29 10  0
1063.4583  -26.20   -6.30   22.20   29.50    1994 11 29 11  0
1063.5000  -26.10   -1.40   22.30   32.30    1994 11 29 12  0
1063.5417  -25.40    4.20   22.30   34.40    1994 11 29 13  0
1063.5833  -24.30    8.00   22.30   34.40    1994 11 29 14  0
1063.6250  -23.50    9.70   22.30   34.30    1994 11 29 15  0
1063.6667  -22.30   10.80   22.30   34.40    1994 11 29 16  0
1063.7083  -20.00   10.80   22.30   34.30    1994 11 29 17  0
1063.7500  -17.70    8.70   22.30   34.20    1994 11 29 18  0
1063.7917  -16.60    5.60   22.30   34.20    1994 11 29 19  0
1063.8333  -16.30    2.00   22.20   34.20    1994 11 29 20  0
1063.8750  -16.10   -1.80   22.20   34.20    1994 11 29 21  0
1063.9167  -15.90   -3.90   22.20   34.10    1994 11 29 22  0
1063.9583  -15.70   -3.50   22.10   34.10    1994 11 29 23  0
1064.0000  -14.70   -1.90   22.10   34.10    1994 11 30  0  0
1064.0417  -13.80   -0.60   22.10   34.00    1994 11 30  1  0
1064.0833  -13.50    0.30   22.00   33.90    1994 11 30  2  0
1064.1250  -13.10    1.30   22.00   34.20    1994 11 30  3  0
1064.1667  -12.20    1.80   22.00   33.40    1994 11 30  4  0
1064.2083  -11.90    0.30   21.90   30.60    1994 11 30  5  0
1064.2500  -12.10   -2.40   21.90   28.20    1994 11 30  6  0
1064.2917  -12.40   -5.60   21.90   27.90    1994 11 30  7  0
1064.3333  -13.50   -9.30   21.80   28.30    1994 11 30  8  0
1064.3750  -16.30  -11.20   21.80   28.50    1994 11 30  9  0
1064.4167  -19.10  -10.40   21.80   28.90    1994 11 30 10  0
1064.4583  -20.60   -8.80   21.70   30.40    1994 11 30 11  0
